           1288	 -0.201	 -0.180	  0.021	  0.191	 -0.111	 -0.081	  0.021	 -0.046	  0.039	  0.123	  0.153	  0.138	 -0.011	  0.106	 -0.074
           1289	 -0.196	 -0.175	  0.021	  0.185	 -0.108	 -0.077	  0.026	 -0.041	  0.042	  0.123	  0.153	  0.139	 -0.011	  0.103	 -0.076
           1290	 -0.202	 -0.176	  0.026	  0.189	 -0.114	 -0.075	  0.025	 -0.038	  0.044	  0.120	  0.150	  0.137	 -0.011	  0.102	 -0.075
           1291	 -0.207	 -0.181	  0.025	  0.195	 -0.116	 -0.078	  0.030	 -0.036	  0.046	  0.120	  0.149	  0.135	 -0.012	  0.093	 -0.072
           1292	 -0.211	 -0.185	  0.025	  0.198	 -0.118	 -0.080	  0.036	 -0.031	  0.051	  0.120	  0.150	  0.137	 -0.011	  0.087	 -0.069
           1293	 -0.215	 -0.184	  0.030	  0.200	 -0.122	 -0.077	  0.037	 -0.026	  0.054	  0.121	  0.147	  0.136	 -0.013	  0.088	 -0.070
           1294	 -0.216	 -0.187	  0.029	  0.202	 -0.122	 -0.080	  0.035	 -0.028	  0.051	  0.122	  0.144	  0.133	 -0.015	  0.085	 -0.070
           1295	 -0.211	 -0.192	  0.021	  0.202	 -0.116	 -0.086	  0.032	 -0.032	  0.048	  0.120	  0.141	  0.131	 -0.013	  0.085	 -0.070
           1296	 -0.221	 -0.206	  0.014	  0.213	 -0.117	 -0.096	  0.024	 -0.035	  0.041	  0.115	  0.134	  0.123	 -0.013	  0.088	 -0.070
           1297	 -0.207	 -0.194	  0.013	  0.201	 -0.111	 -0.090	  0.028	 -0.035	  0.042	  0.117	  0.137	  0.124	 -0.013	  0.094	 -0.071
           1298	 -0.197	 -0.183	  0.013	  0.190	 -0.105	 -0.085	  0.034	 -0.032	  0.046	  0.121	  0.142	  0.128	 -0.015	  0.087	 -0.070
           1299	 -0.209	 -0.203	  0.007	  0.206	 -0.108	 -0.098	  0.028	 -0.034	  0.043	  0.119	  0.139	  0.123	 -0.016	  0.083	 -0.070
           1300	 -0.205	 -0.202	  0.004	  0.203	 -0.104	 -0.100	  0.028	 -0.033	  0.043	  0.121	  0.142	  0.124	 -0.013	  0.082	 -0.071
           1301	 -0.207	 -0.195	  0.013	  0.201	 -0.110	 -0.091	  0.029	 -0.029	  0.046	  0.123	  0.145	  0.125	 -0.014	  0.075	 -0.071
           1302	 -0.203	 -0.193	  0.011	  0.198	 -0.106	 -0.091	  0.031	 -0.030	  0.046	  0.123	  0.144	  0.126	 -0.017	  0.073	 -0.072
           1303	 -0.211	 -0.202	  0.010	  0.206	 -0.111	 -0.097	  0.034	 -0.031	  0.046	  0.123	  0.143	  0.123	 -0.018	  0.073	 -0.071
           1304	 -0.232	 -0.212	  0.019	  0.222	 -0.125	 -0.097	  0.038	 -0.028	  0.048	  0.123	  0.144	  0.125	 -0.021	  0.077	 -0.070
           1305	 -0.198	 -0.202	 -0.004	  0.200	 -0.097	 -0.103	  0.033	 -0.031	  0.045	  0.123	  0.140	  0.126	 -0.019	  0.076	 -0.070
           1306	 -0.176	 -0.196	 -0.019	  0.186	 -0.079	 -0.107	  0.033	 -0.029	  0.046	  0.122	  0.136	  0.123	 -0.018	  0.069	 -0.068
           1307	 -0.188	 -0.193	 -0.005	  0.190	 -0.091	 -0.099	  0.042	 -0.019	  0.055	  0.131	  0.141	  0.129	 -0.021	  0.064	 -0.070
           1308	 -0.197	 -0.190	  0.006	  0.194	 -0.101	 -0.092	  0.045	 -0.018	  0.057	  0.134	  0.146	  0.133	 -0.022	  0.069	 -0.072
           1309	 -0.211	 -0.197	  0.015	  0.204	 -0.113	 -0.091	  0.044	 -0.024	  0.050	  0.127	  0.142	  0.129	 -0.022	  0.074	 -0.070
           1310	 -0.245	 -0.200	  0.045	  0.222	 -0.145	 -0.077	  0.050	 -0.018	  0.058	  0.137	  0.153	  0.138	 -0.022	  0.079	 -0.071
           1311	 -0.240	 -0.198	  0.043	  0.219	 -0.141	 -0.077	  0.049	 -0.020	  0.057	  0.138	  0.157	  0.139	 -0.021	  0.080	 -0.073
           1312	 -0.174	 -0.197	 -0.021	  0.185	 -0.076	 -0.110	  0.025	 -0.043	  0.034	  0.117	  0.137	  0.118	 -0.021	  0.075	 -0.073
           1313	 -0.167	 -0.189	 -0.022	  0.178	 -0.072	 -0.106	  0.025	 -0.043	  0.035	  0.117	  0.137	  0.119	 -0.020	  0.082	 -0.074
           1314	 -0.201	 -0.191	  0.010	  0.196	 -0.105	 -0.091	  0.033	 -0.036	  0.042	  0.124	  0.144	  0.126	 -0.022	  0.085	 -0.074
           1315	 -0.196	 -0.196	  0.000	  0.196	 -0.098	 -0.098	  0.027	 -0.040	  0.038	  0.120	  0.141	  0.121	 -0.022	  0.079	 -0.074
           1316	 -0.197	 -0.190	  0.007	  0.194	 -0.102	 -0.091	  0.030	 -0.036	  0.040	  0.121	  0.145	  0.126	 -0.021	  0.085	 -0.073
           1317	 -0.209	 -0.182	  0.026	  0.196	 -0.117	 -0.078	  0.037	 -0.029	  0.046	  0.127	  0.152	  0.134	 -0.019	  0.087	 -0.073
           1318	 -0.202	 -0.183	  0.018	  0.193	 -0.110	 -0.083	  0.029	 -0.035	  0.043	  0.120	  0.147	  0.128	 -0.019	  0.084	 -0.072
           1319	 -0.199	 -0.194	  0.004	  0.196	 -0.101	 -0.095	  0.025	 -0.040	  0.037	  0.111	  0.141	  0.120	 -0.020	  0.088	 -0.072
           1320	 -0.195	 -0.195	  0.000	  0.195	 -0.098	 -0.098	  0.031	 -0.036	  0.040	  0.113	  0.140	  0.121	 -0.020	  0.078	 -0.071
           1321	 -0.194	 -0.194	  0.000	  0.194	 -0.097	 -0.097	  0.029	 -0.040	  0.041	  0.115	  0.139	  0.120	 -0.020	  0.077	 -0.070
           1322	 -0.197	 -0.196	  0.001	  0.196	 -0.099	 -0.098	  0.028	 -0.037	  0.041	  0.115	  0.137	  0.120	 -0.020	  0.088	 -0.070
           1323	 -0.194	 -0.194	  0.000	  0.194	 -0.097	 -0.097	  0.030	 -0.037	  0.041	  0.114	  0.137	  0.119	 -0.021	  0.083	 -0.070
           1324	 -0.191	 -0.192	 -0.001	  0.192	 -0.095	 -0.097	  0.037	 -0.035	  0.043	  0.114	  0.136	  0.120	 -0.022	  0.084	 -0.068
           1325	 -0.179	 -0.185	 -0.005	  0.182	 -0.086	 -0.096	  0.035	 -0.030	  0.043	  0.116	  0.136	  0.122	 -0.022	  0.091	 -0.069
           1326	 -0.178	 -0.187	 -0.009	  0.182	 -0.085	 -0.098	  0.030	 -0.031	  0.044	  0.118	  0.135	  0.123	 -0.020	  0.085	 -0.067
           1327	 -0.167	 -0.176	 -0.009	  0.172	 -0.079	 -0.093	  0.040	 -0.025	  0.051	  0.126	  0.139	  0.128	 -0.020	  0.073	 -0.065
           1328	 -0.166	 -0.174	 -0.008	  0.170	 -0.079	 -0.091	  0.040	 -0.026	  0.049	  0.129	  0.141	  0.129	 -0.018	  0.078	 -0.067
           1329	 -0.179	 -0.182	 -0.004	  0.180	 -0.087	 -0.093	  0.032	 -0.029	  0.045	  0.125	  0.133	  0.122	 -0.020	  0.075	 -0.066
           1330	 -0.172	 -0.168	  0.004	  0.170	 -0.087	 -0.083	  0.035	 -0.022	  0.046	  0.127	  0.134	  0.124	 -0.023	  0.073	 -0.067
           1331	 -0.199	 -0.186	  0.013	  0.193	 -0.105	 -0.087	  0.032	 -0.032	  0.040	  0.122	  0.131	  0.122	 -0.023	  0.080	 -0.070
           1332	 -0.223	 -0.207	  0.015	  0.215	 -0.118	 -0.097	  0.024	 -0.043	  0.029	  0.117	  0.124	  0.115	 -0.025	  0.076	 -0.068
           1333	 -0.209	 -0.195	  0.014	  0.202	 -0.111	 -0.090	  0.024	 -0.041	  0.030	  0.120	  0.129	  0.118	 -0.024	  0.079	 -0.070
           1334	 -0.191	 -0.169	  0.023	  0.179	 -0.106	 -0.073	  0.029	 -0.033	  0.042	  0.132	  0.138	  0.126	 -0.023	  0.086	 -0.070
           1335	 -0.191	 -0.162	  0.029	  0.176	 -0.110	 -0.067	  0.034	 -0.032	  0.045	  0.135	  0.140	  0.129	 -0.022	  0.089	 -0.070
           1336	 -0.200	 -0.171	  0.029	  0.185	 -0.115	 -0.070	  0.029	 -0.037	  0.040	  0.129	  0.138	  0.126	 -0.021	  0.090	 -0.070
           1337	 -0.200	 -0.172	  0.027	  0.186	 -0.113	 -0.073	  0.025	 -0.039	  0.035	  0.118	  0.136	  0.124	 -0.021	  0.096	 -0.067
           1338	 -0.195	 -0.170	  0.025	  0.182	 -0.110	 -0.072	  0.026	 -0.038	  0.035	  0.116	  0.136	  0.125	 -0.021	  0.096	 -0.062
           1339	 -0.197	 -0.176	  0.021	  0.186	 -0.109	 -0.077	  0.031	 -0.036	  0.035	  0.115	  0.135	  0.124	 -0.021	  0.091	 -0.063
           1340	 -0.210	 -0.193	  0.018	  0.202	 -0.114	 -0.087	  0.032	 -0.041	  0.033	  0.108	  0.129	  0.121	 -0.024	  0.089	 -0.068
           1341	 -0.212	 -0.189	  0.024	  0.201	 -0.118	 -0.082	  0.038	 -0.039	  0.036	  0.108	  0.127	  0.118	 -0.028	  0.097	 -0.072
           1342	 -0.211	 -0.182	  0.029	  0.197	 -0.120	 -0.077	  0.049	 -0.033	  0.042	  0.111	  0.127	  0.117	 -0.034	  0.101	 -0.080
           1343	 -0.217	 -0.185	  0.032	  0.202	 -0.124	 -0.077	  0.056	 -0.032	  0.042	  0.112	  0.125	  0.116	 -0.037	  0.103	 -0.086
           1344	 -0.228	 -0.193	  0.036	  0.210	 -0.132	 -0.079	  0.066	 -0.025	  0.045	  0.115	  0.122	  0.111	 -0.042	  0.098	 -0.090
           1345	 -0.233	 -0.198	  0.035	  0.215	 -0.133	 -0.082	  0.082	 -0.013	  0.050	  0.118	  0.121	  0.107	 -0.048	  0.090	 -0.096
           1346	 -0.238	 -0.206	  0.032	  0.223	 -0.135	 -0.088	  0.097	 -0.008	  0.043	  0.110	  0.114	  0.101	 -0.057	  0.085	 -0.097
           1347	 -0.261	 -0.223	  0.037	  0.241	 -0.148	 -0.093	  0.117	  0.002	  0.036	  0.099	  0.104	  0.090	 -0.069	  0.070	 -0.096
           1348	 -0.272	 -0.235	  0.036	  0.254	 -0.153	 -0.100	  0.142	  0.020	  0.034	  0.092	  0.096	  0.079	 -0.082	  0.061	 -0.098
           1349	 -0.287	 -0.252	  0.036	  0.270	 -0.162	 -0.108	  0.164	  0.035	  0.029	  0.079	  0.079	  0.061	 -0.095	  0.048	 -0.097
           1350	 -0.307	 -0.273	  0.035	  0.290	 -0.171	 -0.119	  0.187	  0.055	  0.024	  0.065	  0.061	  0.045	 -0.107	  0.026	 -0.093
           1351	 -0.322	 -0.294	  0.027	  0.308	 -0.174	 -0.134	  0.211	  0.076	  0.018	  0.051	  0.046	  0.032	 -0.121	  0.009	 -0.090
           1352	 -0.344	 -0.316	  0.029	  0.330	 -0.186	 -0.144	  0.235	  0.094	  0.011	  0.033	  0.029	  0.015	 -0.135	 -0.010	 -0.086
           1353	 -0.367	 -0.338	  0.030	  0.352	 -0.198	 -0.154	  0.265	  0.124	  0.019	  0.023	  0.015	  0.001	 -0.148	 -0.032	 -0.087
           1354	 -0.378	 -0.350	  0.027	  0.364	 -0.203	 -0.162	  0.292	  0.166	  0.038	  0.024	  0.006	 -0.012	 -0.155	 -0.042	 -0.093
           1355	 -0.384	 -0.359	  0.024	  0.371	 -0.204	 -0.168	  0.319	  0.205	  0.060	  0.029	 -0.001	 -0.022	 -0.161	 -0.045	 -0.102
           1356	 -0.397	 -0.370	  0.026	  0.384	 -0.211	 -0.172	  0.350	  0.245	  0.096	  0.044	 -0.004	 -0.028	 -0.164	 -0.053	 -0.111
           1357	 -0.390	 -0.379	  0.011	  0.385	 -0.200	 -0.184	  0.370	  0.282	  0.136	  0.067	 -0.004	 -0.034	 -0.161	 -0.069	 -0.117
           1358	 -0.378	 -0.393	 -0.015	  0.386	 -0.181	 -0.204	  0.391	  0.325	  0.173	  0.080	 -0.009	 -0.047	 -0.161	 -0.079	 -0.123
           1359	 -0.377	 -0.409	 -0.032	  0.393	 -0.172	 -0.221	  0.427	  0.384	  0.222	  0.098	 -0.009	 -0.054	 -0.163	 -0.092	 -0.134
           1360	 -0.365	 -0.421	 -0.056	  0.393	 -0.155	 -0.238	  0.460	  0.454	  0.282	  0.125	 -0.007	 -0.059	 -0.162	 -0.122	 -0.144
           1361	 -0.347	 -0.426	 -0.079	  0.387	 -0.134	 -0.253	  0.471	  0.504	  0.336	  0.155	 -0.002	 -0.060	 -0.151	 -0.136	 -0.151
           1362	 -0.324	 -0.432	 -0.108	  0.378	 -0.107	 -0.271	  0.473	  0.543	  0.379	  0.180	  0.002	 -0.064	 -0.142	 -0.141	 -0.155
           1363	 -0.305	 -0.450	 -0.145	  0.378	 -0.080	 -0.298	  0.488	  0.606	  0.427	  0.197	 -0.002	 -0.073	 -0.137	 -0.165	 -0.155
           1364	 -0.282	 -0.462	 -0.179	  0.371	 -0.051	 -0.321	  0.494	  0.658	  0.481	  0.218	  0.000	 -0.072	 -0.124	 -0.181	 -0.153
           1365	 -0.249	 -0.463	 -0.213	  0.356	 -0.018	 -0.338	  0.492	  0.705	  0.545	  0.255	  0.011	 -0.069	 -0.107	 -0.184	 -0.159
           1366	 -0.217	 -0.461	 -0.243	  0.339	  0.013	 -0.352	  0.502	  0.778	  0.625	  0.301	  0.029	 -0.061	 -0.086	 -0.198	 -0.168
           1367	 -0.182	 -0.462	 -0.279	  0.322	  0.048	 -0.370	  0.497	  0.832	  0.688	  0.341	  0.044	 -0.051	 -0.060	 -0.216	 -0.165
           1368	 -0.147	 -0.469	 -0.322	  0.308	  0.087	 -0.396	  0.498	  0.900	  0.778	  0.391	  0.054	 -0.049	 -0.037	 -0.233	 -0.169
           1369	 -0.122	 -0.469	 -0.346	  0.295	  0.113	 -0.408	  0.518	  0.985	  0.895	  0.455	  0.072	 -0.044	 -0.018	 -0.243	 -0.181
           1370	 -0.094	 -0.467	 -0.373	  0.281	  0.140	 -0.420	  0.516	  1.046	  0.994	  0.514	  0.090	 -0.036	  0.005	 -0.248	 -0.191
           1371	 -0.058	 -0.468	 -0.410	  0.263	  0.176	 -0.440	  0.510	  1.111	  1.089	  0.567	  0.103	 -0.028	  0.029	 -0.252	 -0.196
           1372	 -0.018	 -0.463	 -0.445	  0.240	  0.213	 -0.454	  0.497	  1.160	  1.173	  0.618	  0.122	 -0.019	  0.054	 -0.255	 -0.194
           1373	  0.033	 -0.451	 -0.483	  0.209	  0.259	 -0.468	  0.470	  1.202	  1.261	  0.676	  0.145	 -0.004	  0.089	 -0.264	 -0.191
           1374	  0.087	 -0.432	 -0.519	  0.172	  0.303	 -0.476	  0.449	  1.242	  1.344	  0.729	  0.164	  0.009	  0.120	 -0.256	 -0.191
           1375	  0.133	 -0.424	 -0.557	  0.146	  0.345	 -0.491	  0.409	  1.252	  1.417	  0.776	  0.183	  0.023	  0.152	 -0.254	 -0.184
           1376	  0.182	 -0.402	 -0.584	  0.110	  0.383	 -0.493	  0.374	  1.268	  1.511	  0.840	  0.210	  0.047	  0.188	 -0.247	 -0.187
           1377	  0.229	 -0.380	 -0.609	  0.075	  0.419	 -0.494	  0.352	  1.280	  1.571	  0.871	  0.216	  0.059	  0.206	 -0.233	 -0.185
           1378	  0.267	 -0.376	 -0.643	  0.054	  0.455	 -0.510	  0.324	  1.260	  1.581	  0.862	  0.204	  0.058	  0.211	 -0.246	 -0.167
           1379	  0.300	 -0.353	 -0.654	  0.026	  0.477	 -0.504	  0.308	  1.252	  1.610	  0.867	  0.206	  0.072	  0.218	 -0.241	 -0.153
           1380	  0.283	 -0.356	 -0.639	  0.036	  0.462	 -0.498	  0.267	  1.212	  1.617	  0.868	  0.205	  0.085	  0.228	 -0.223	 -0.140
           1381	  0.274	 -0.357	 -0.632	  0.042	  0.454	 -0.495	  0.205	  1.125	  1.593	  0.867	  0.204	  0.092	  0.239	 -0.210	 -0.131
           1382	  0.302	 -0.332	 -0.634	  0.015	  0.469	 -0.483	  0.153	  1.032	  1.557	  0.856	  0.207	  0.107	  0.251	 -0.193	 -0.116
           1383	  0.317	 -0.316	 -0.632	 -0.001	  0.474	 -0.474	  0.086	  0.899	  1.480	  0.821	  0.203	  0.122	  0.261	 -0.168	 -0.090
           1384	  0.338	 -0.291	 -0.629	 -0.024	  0.484	 -0.461	  0.023	  0.765	  1.381	  0.775	  0.197	  0.133	  0.263	 -0.144	 -0.064
           1385	  0.362	 -0.266	 -0.627	 -0.048	  0.494	 -0.447	 -0.030	  0.657	  1.282	  0.723	  0.188	  0.144	  0.265	 -0.132	 -0.031
           1386	  0.354	 -0.264	 -0.618	 -0.045	  0.486	 -0.442	 -0.072	  0.546	  1.167	  0.653	  0.165	  0.143	  0.256	 -0.126	  0.006
           1387	  0.335	 -0.267	 -0.602	 -0.034	  0.468	 -0.434	 -0.104	  0.435	  1.044	  0.571	  0.136	  0.136	  0.233	 -0.130	  0.043
           1388	  0.327	 -0.259	 -0.585	 -0.035	  0.457	 -0.422	 -0.142	  0.283	  0.875	  0.478	  0.113	  0.136	  0.215	 -0.127	  0.081
           1389	  0.272	 -0.273	 -0.544	  0.001	  0.408	 -0.408	 -0.175	  0.088	  0.622	  0.343	  0.074	  0.122	  0.181	 -0.109	  0.129
           1390	  0.213	 -0.299	 -0.512	  0.043	  0.363	 -0.406	 -0.200	 -0.085	  0.336	  0.166	  0.018	  0.095	  0.136	 -0.100	  0.181
           1391	  0.202	 -0.305	 -0.507	  0.052	  0.355	 -0.406	 -0.203	 -0.192	  0.098	  0.009	 -0.029	  0.081	  0.099	 -0.107	  0.231
           1392	  0.195	 -0.317	 -0.512	  0.061	  0.353	 -0.415	 -0.185	 -0.259	 -0.113	 -0.142	 -0.085	  0.061	  0.056	 -0.139	  0.297
           1393	  0.162	 -0.379	 -0.540	  0.108	  0.351	 -0.460	 -0.187	 -0.332	 -0.298	 -0.289	 -0.158	  0.017	  0.015	 -0.162	  0.351
           1394	  0.119	 -0.439	 -0.558	  0.160	  0.339	 -0.498	 -0.196	 -0.379	 -0.419	 -0.386	 -0.210	 -0.018	 -0.011	 -0.179	  0.385
           1395	  0.104	 -0.458	 -0.561	  0.177	  0.333	 -0.510	 -0.184	 -0.391	 -0.495	 -0.445	 -0.233	 -0.029	 -0.028	 -0.190	  0.411
           1396	  0.114	 -0.462	 -0.576	  0.174	  0.345	 -0.519	 -0.182	 -0.394	 -0.518	 -0.468	 -0.246	 -0.036	 -0.035	 -0.182	  0.423
           1397	  0.152	 -0.474	 -0.626	  0.161	  0.390	 -0.550	 -0.184	 -0.398	 -0.521	 -0.481	 -0.269	 -0.057	 -0.043	 -0.207	  0.433
           1398	  0.163	 -0.505	 -0.668	  0.172	  0.416	 -0.587	 -0.186	 -0.409	 -0.543	 -0.506	 -0.301	 -0.084	 -0.053	 -0.227	  0.447
           1399	  0.143	 -0.539	 -0.683	  0.198	  0.413	 -0.612	 -0.170	 -0.409	 -0.565	 -0.531	 -0.328	 -0.106	 -0.072	 -0.234	  0.456
           1400	  0.130	 -0.565	 -0.696	  0.217	  0.413	 -0.630	 -0.138	 -0.404	 -0.588	 -0.555	 -0.349	 -0.125	 -0.093	 -0.248	  0.464
           1401	  0.121	 -0.593	 -0.715	  0.236	  0.418	 -0.654	 -0.111	 -0.401	 -0.621	 -0.584	 -0.384	 -0.155	 -0.115	 -0.264	  0.476
           1402	  0.110	 -0.621	 -0.731	  0.256	  0.420	 -0.676	 -0.080	 -0.383	 -0.643	 -0.604	 -0.410	 -0.181	 -0.134	 -0.301	  0.486
           1403	  0.095	 -0.647	 -0.742	  0.276	  0.419	 -0.695	 -0.059	 -0.367	 -0.667	 -0.626	 -0.431	 -0.198	 -0.147	 -0.322	  0.498
           1404	  0.096	 -0.642	 -0.738	  0.274	  0.416	 -0.690	 -0.032	 -0.351	 -0.684	 -0.637	 -0.440	 -0.200	 -0.161	 -0.311	  0.499
           1405	  0.073	 -0.649	 -0.723	  0.288	  0.399	 -0.686	 -0.013	 -0.343	 -0.706	 -0.653	 -0.449	 -0.208	 -0.172	 -0.296	  0.496
           1406	  0.036	 -0.680	 -0.717	  0.322	  0.377	 -0.699	  0.015	 -0.329	 -0.730	 -0.675	 -0.471	 -0.235	 -0.195	 -0.303	  0.494
           1407	  0.014	 -0.669	 -0.683	  0.328	  0.349	 -0.676	  0.062	 -0.295	 -0.714	 -0.663	 -0.469	 -0.239	 -0.214	 -0.298	  0.473
           1408	  0.002	 -0.653	 -0.655	  0.326	  0.329	 -0.654	  0.091	 -0.263	 -0.694	 -0.649	 -0.460	 -0.235	 -0.221	 -0.286	  0.457
           1409	 -0.019	 -0.637	 -0.618	  0.328	  0.299	 -0.627	  0.127	 -0.228	 -0.670	 -0.627	 -0.447	 -0.232	 -0.230	 -0.270	  0.431
           1410	 -0.037	 -0.607	 -0.570	  0.322	  0.267	 -0.589	  0.162	 -0.202	 -0.640	 -0.598	 -0.429	 -0.223	 -0.239	 -0.223	  0.395
           1411	 -0.055	 -0.588	 -0.533	  0.322	  0.239	 -0.561	  0.199	 -0.179	 -0.624	 -0.577	 -0.414	 -0.214	 -0.250	 -0.194	  0.370
           1412	 -0.073	 -0.576	 -0.502	  0.325	  0.215	 -0.539	  0.230	 -0.154	 -0.611	 -0.563	 -0.403	 -0.209	 -0.259	 -0.176	  0.353
           1413	 -0.102	 -0.577	 -0.474	  0.340	  0.186	 -0.525	  0.263	 -0.125	 -0.598	 -0.555	 -0.397	 -0.214	 -0.271	 -0.163	  0.336
           1414	 -0.131	 -0.569	 -0.439	  0.350	  0.154	 -0.504	  0.303	 -0.087	 -0.579	 -0.537	 -0.384	 -0.210	 -0.278	 -0.141	  0.310
           1415	 -0.145	 -0.548	 -0.403	  0.347	  0.129	 -0.476	  0.346	 -0.043	 -0.542	 -0.504	 -0.360	 -0.198	 -0.280	 -0.112	  0.280
           1416	 -0.175	 -0.525	 -0.349	  0.350	  0.087	 -0.438	  0.398	 -0.001	 -0.493	 -0.465	 -0.331	 -0.181	 -0.282	 -0.086	  0.240
           1417	 -0.211	 -0.495	 -0.283	  0.353	  0.036	 -0.390	  0.458	  0.044	 -0.442	 -0.425	 -0.301	 -0.162	 -0.287	 -0.054	  0.198
           1418	 -0.232	 -0.473	 -0.241	  0.352	  0.005	 -0.357	  0.516	  0.080	 -0.403	 -0.394	 -0.282	 -0.154	 -0.296	 -0.032	  0.159
           1419	 -0.235	 -0.455	 -0.219	  0.345	 -0.007	 -0.337	  0.570	  0.114	 -0.371	 -0.364	 -0.267	 -0.149	 -0.303	 -0.008	  0.119
           1420	 -0.271	 -0.459	 -0.187	  0.364	 -0.042	 -0.323	  0.617	  0.133	 -0.361	 -0.348	 -0.255	 -0.146	 -0.315	  0.003	  0.089
           1421	 -0.313	 -0.456	 -0.143	  0.385	 -0.085	 -0.300	  0.669	  0.164	 -0.350	 -0.332	 -0.240	 -0.139	 -0.323	  0.005	  0.065
           1422	 -0.338	 -0.445	 -0.107	  0.391	 -0.115	 -0.277	  0.731	  0.211	 -0.321	 -0.307	 -0.219	 -0.127	 -0.324	  0.025	  0.036
           1423	 -0.332	 -0.441	 -0.110	  0.386	 -0.111	 -0.276	  0.776	  0.232	 -0.315	 -0.302	 -0.214	 -0.129	 -0.328	  0.030	  0.014
           1424	 -0.333	 -0.439	 -0.107	  0.386	 -0.113	 -0.274	  0.824	  0.239	 -0.326	 -0.309	 -0.216	 -0.134	 -0.338	  0.026	  0.002
           1425	 -0.353	 -0.438	 -0.085	  0.396	 -0.134	 -0.262	  0.875	  0.256	 -0.326	 -0.308	 -0.208	 -0.130	 -0.345	  0.031	 -0.015
           1426	 -0.361	 -0.424	 -0.062	  0.393	 -0.149	 -0.243	  0.927	  0.282	 -0.318	 -0.294	 -0.195	 -0.121	 -0.349	  0.036	 -0.028
           1427	 -0.424	 -0.454	 -0.029	  0.439	 -0.198	 -0.241	  0.958	  0.279	 -0.322	 -0.289	 -0.190	 -0.124	 -0.354	  0.031	 -0.040
           1428	 -0.485	 -0.479	  0.006	  0.482	 -0.246	 -0.236	  0.991	  0.279	 -0.318	 -0.283	 -0.185	 -0.125	 -0.355	  0.043	 -0.060
           1429	 -0.500	 -0.466	  0.035	  0.482	 -0.267	 -0.216	  1.010	  0.272	 -0.314	 -0.271	 -0.173	 -0.117	 -0.357	  0.061	 -0.082
           1430	 -0.492	 -0.433	  0.059	  0.463	 -0.276	 -0.188	  1.006	  0.248	 -0.310	 -0.255	 -0.153	 -0.099	 -0.356	  0.064	 -0.103
           1431	 -0.507	 -0.406	  0.101	  0.457	 -0.304	 -0.153	  1.024	  0.236	 -0.300	 -0.232	 -0.132	 -0.080	 -0.359	  0.076	 -0.123
           1432	 -0.517	 -0.399	  0.118	  0.457	 -0.318	 -0.140	  1.020	  0.215	 -0.299	 -0.220	 -0.121	 -0.076	 -0.360	  0.093	 -0.145
           1433	 -0.544	 -0.391	  0.153	  0.467	 -0.348	 -0.119	  1.038	  0.204	 -0.289	 -0.200	 -0.103	 -0.067	 -0.364	  0.098	 -0.170
           1434	 -0.577	 -0.389	  0.188	  0.482	 -0.382	 -0.101	  1.056	  0.194	 -0.281	 -0.185	 -0.091	 -0.060	 -0.369	  0.102	 -0.196
           1435	 -0.557	 -0.375	  0.182	  0.466	 -0.369	 -0.097	  1.047	  0.171	 -0.275	 -0.176	 -0.083	 -0.059	 -0.366	  0.116	 -0.220
           1436	 -0.570	 -0.365	  0.204	  0.467	 -0.387	 -0.081	  1.078	  0.170	 -0.256	 -0.159	 -0.067	 -0.050	 -0.365	  0.122	 -0.236
           1437	 -0.593	 -0.368	  0.224	  0.480	 -0.408	 -0.073	  1.105	  0.162	 -0.251	 -0.153	 -0.062	 -0.049	 -0.363	  0.127	 -0.248
           1438	 -0.609	 -0.358	  0.251	  0.483	 -0.429	 -0.054	  1.143	  0.158	 -0.238	 -0.139	 -0.048	 -0.041	 -0.367	  0.141	 -0.265
           1439	 -0.608	 -0.350	  0.258	  0.478	 -0.432	 -0.046	  1.167	  0.147	 -0.230	 -0.130	 -0.040	 -0.036	 -0.370	  0.146	 -0.280
           1440	 -0.607	 -0.364	  0.242	  0.485	 -0.424	 -0.061	  1.168	  0.116	 -0.243	 -0.139	 -0.049	 -0.045	 -0.372	  0.150	 -0.292
           1441	 -0.610	 -0.355	  0.254	  0.482	 -0.431	 -0.051	  1.185	  0.104	 -0.243	 -0.135	 -0.042	 -0.042	 -0.374	  0.159	 -0.303
           1442	 -0.619	 -0.351	  0.268	  0.484	 -0.443	 -0.042	  1.206	  0.095	 -0.248	 -0.135	 -0.037	 -0.038	 -0.379	  0.171	 -0.308
           1443	 -0.625	 -0.358	  0.267	  0.491	 -0.446	 -0.046	  1.224	  0.086	 -0.260	 -0.143	 -0.041	 -0.039	 -0.384	  0.172	 -0.307
           1444	 -0.613	 -0.360	  0.252	  0.486	 -0.432	 -0.054	  1.214	  0.072	 -0.273	 -0.150	 -0.047	 -0.042	 -0.380	  0.154	 -0.295
           1445	 -0.617	 -0.368	  0.248	  0.492	 -0.432	 -0.060	  1.202	  0.061	 -0.283	 -0.155	 -0.051	 -0.043	 -0.375	  0.145	 -0.284
           1446	 -0.602	 -0.368	  0.234	  0.484	 -0.417	 -0.068	  1.179	  0.050	 -0.288	 -0.155	 -0.052	 -0.042	 -0.367	  0.136	 -0.273
           1447	 -0.605	 -0.370	  0.234	  0.487	 -0.419	 -0.068	  1.160	  0.046	 -0.288	 -0.150	 -0.048	 -0.037	 -0.358	  0.119	 -0.258
